letterboxd_id;letterboxd_shorttitle;letterboxd_longtitle;letterboxd_slug;tmdb_id;release_year;duration;avg_rating;letterboxd_url;tmdb_url;imdb_url
135120;22 Jump Street;22 Jump Street (2014);22-jump-street;187017;2014;112;3.33;https://letterboxd.com/film/22-jump-street/;https://www.themoviedb.org/movie/187017/;http://www.imdb.com/title/tt2294449/maindetails
105183;Edge of Tomorrow;Edge of Tomorrow (2014);edge-of-tomorrow;137113;2014;114;3.76;https://letterboxd.com/film/edge-of-tomorrow/;https://www.themoviedb.org/movie/137113/;http://www.imdb.com/title/tt1631867/maindetails
188421;Mommy;Mommy (2014);mommy-2014;265177;2014;138;4.31;https://letterboxd.com/film/mommy-2014/;https://www.themoviedb.org/movie/265177/;http://www.imdb.com/title/tt3612616/maindetails
73664;Foxcatcher;Foxcatcher (2014);foxcatcher;87492;2014;134;3.56;https://letterboxd.com/film/foxcatcher/;https://www.themoviedb.org/movie/87492/;http://www.imdb.com/title/tt1100089/maindetails
193645;Breathe;Breathe (2014);breathe-2014;270400;2014;91;3.76;https://letterboxd.com/film/breathe-2014/;https://www.themoviedb.org/movie/270400/;http://www.imdb.com/title/tt3365778/maindetails
157543;The Fault in Our Stars;The Fault in Our Stars (2014);the-fault-in-our-stars;222935;2014;133;3.12;https://letterboxd.com/film/the-fault-in-our-stars/;https://www.themoviedb.org/movie/222935/;http://www.imdb.com/title/tt2582846/maindetails
99507;X-Men: Days of Future Past;X-Men: Days of Future Past (2014);x-men-days-of-future-past;127585;2014;132;3.66;https://letterboxd.com/film/x-men-days-of-future-past/;https://www.themoviedb.org/movie/127585/;http://www.imdb.com/title/tt1877832/maindetails
83215;The Amazing Spider-Man 2;The Amazing Spider-Man 2 (2014);the-amazing-spider-man-2;102382;2014;141;2.97;https://letterboxd.com/film/the-amazing-spider-man-2/;https://www.themoviedb.org/movie/102382/;http://www.imdb.com/title/tt1872181/maindetails
117583;Divergent;Divergent (2014);divergent;157350;2014;139;2.89;https://letterboxd.com/film/divergent/;https://www.themoviedb.org/movie/157350/;http://www.imdb.com/title/tt1840309/maindetails
81909;Captain America: The Winter Soldier;Captain America: The Winter Soldier (2014);captain-america-the-winter-soldier;100402;2014;136;3.72;https://letterboxd.com/film/captain-america-the-winter-soldier/;https://www.themoviedb.org/movie/100402/;http://www.imdb.com/title/tt1843866/maindetails
151309;Chef;Chef (2014);chef;212778;2014;114;3.69;https://letterboxd.com/film/chef/;https://www.themoviedb.org/movie/212778/;http://www.imdb.com/title/tt2883512/maindetails
95113;The Grand Budapest Hotel;The Grand Budapest Hotel (2014);the-grand-budapest-hotel;120467;2014;100;4.24;https://letterboxd.com/film/the-grand-budapest-hotel/;https://www.themoviedb.org/movie/120467/;http://www.imdb.com/title/tt2278388/maindetails
158942;Non-Stop;Non-Stop (2014);non-stop-2014;225574;2014;106;3.03;https://letterboxd.com/film/non-stop-2014/;https://www.themoviedb.org/movie/225574/;http://www.imdb.com/title/tt2024469/maindetails
176053;A Girl Walks Home Alone at Night;A Girl Walks Home Alone at Night (2014);a-girl-walks-home-alone-at-night;252171;2014;101;3.77;https://letterboxd.com/film/a-girl-walks-home-alone-at-night/;https://www.themoviedb.org/movie/252171/;http://www.imdb.com/title/tt2326554/maindetails
172537;What We Do in the Shadows;What We Do in the Shadows (2014);what-we-do-in-the-shadows;246741;2014;86;4.12;https://letterboxd.com/film/what-we-do-in-the-shadows/;https://www.themoviedb.org/movie/246741/;http://www.imdb.com/title/tt3416742/maindetails
173771;Obvious Child;Obvious Child (2014);obvious-child;248774;2014;85;3.52;https://letterboxd.com/film/obvious-child/;https://www.themoviedb.org/movie/248774/;http://www.imdb.com/title/tt2910274/maindetails
171384;Whiplash;Whiplash (2014);whiplash-2014;244786;2014;107;4.43;https://letterboxd.com/film/whiplash-2014/;https://www.themoviedb.org/movie/244786/;http://www.imdb.com/title/tt2582802/maindetails
169251;Tricked: The Documentary;Tricked: The Documentary (2013);tricked-the-documentary;241553;2013;73;3.15;https://letterboxd.com/film/tricked-the-documentary/;https://www.themoviedb.org/movie/241553/;http://www.imdb.com/title/tt2246924/maindetails
86114;The Wolf of Wall Street;The Wolf of Wall Street (2013);the-wolf-of-wall-street;106646;2013;180;4.0;https://letterboxd.com/film/the-wolf-of-wall-street/;https://www.themoviedb.org/movie/106646/;http://www.imdb.com/title/tt0993846/maindetails
124379;American Hustle;American Hustle (2013);american-hustle;168672;2013;138;3.33;https://letterboxd.com/film/american-hustle/;https://www.themoviedb.org/movie/168672/;http://www.imdb.com/title/tt1800241/maindetails
8983;The Hobbit: The Desolation of Smaug;The Hobbit: The Desolation of Smaug (2013);the-hobbit-the-desolation-of-smaug;57158;2013;161;3.4;https://letterboxd.com/film/the-hobbit-the-desolation-of-smaug/;https://www.themoviedb.org/movie/57158/;http://www.imdb.com/title/tt1170358/maindetails
92619;The Secret Life of Walter Mitty;The Secret Life of Walter Mitty (2013);the-secret-life-of-walter-mitty-2013;116745;2013;114;3.77;https://letterboxd.com/film/the-secret-life-of-walter-mitty-2013/;https://www.themoviedb.org/movie/116745/;http://www.imdb.com/title/tt0359950/maindetails
87948;Frozen;Frozen (2013);frozen-2013;109445;2013;102;3.41;https://letterboxd.com/film/frozen-2013/;https://www.themoviedb.org/movie/109445/;http://www.imdb.com/title/tt2294629/maindetails
62822;Thor: The Dark World;Thor: The Dark World (2013);thor-the-dark-world;76338;2013;112;2.23;https://letterboxd.com/film/thor-the-dark-world/;https://www.themoviedb.org/movie/76338/;http://www.imdb.com/title/tt1981115/maindetails
103255;Carrie;Carrie (2013);carrie-2013;133805;2013;100;2.52;https://letterboxd.com/film/carrie-2013/;https://www.themoviedb.org/movie/133805/;http://www.imdb.com/title/tt1939659/maindetails
114564;Her;Her (2013);her;152601;2013;126;4.01;https://letterboxd.com/film/her/;https://www.themoviedb.org/movie/152601/;http://www.imdb.com/title/tt1798709/maindetails
87964;Captain Phillips;Captain Phillips (2013);captain-phillips;109424;2013;134;3.75;https://letterboxd.com/film/captain-phillips/;https://www.themoviedb.org/movie/109424/;http://www.imdb.com/title/tt1535109/maindetails
155900;Coherence;Coherence (2013);coherence;220289;2013;89;3.75;https://letterboxd.com/film/coherence/;https://www.themoviedb.org/movie/220289/;http://www.imdb.com/title/tt2866360/maindetails
132034;Enemy;Enemy (2013);enemy;181886;2013;91;3.62;https://letterboxd.com/film/enemy/;https://www.themoviedb.org/movie/181886/;http://www.imdb.com/title/tt2316411/maindetails
114605;Dallas Buyers Club;Dallas Buyers Club (2013);dallas-buyers-club;152532;2013;117;3.98;https://letterboxd.com/film/dallas-buyers-club/;https://www.themoviedb.org/movie/152532/;http://www.imdb.com/title/tt0790636/maindetails
79787;Rush;Rush (2013);rush-2013;96721;2013;123;3.81;https://letterboxd.com/film/rush-2013/;https://www.themoviedb.org/movie/96721/;http://www.imdb.com/title/tt1979320/maindetails
110740;Prisoners;Prisoners (2013);prisoners;146233;2013;153;4.3;https://letterboxd.com/film/prisoners/;https://www.themoviedb.org/movie/146233/;http://www.imdb.com/title/tt1392214/maindetails
80198;Under the Skin;Under the Skin (2013);under-the-skin-2013;97370;2013;108;3.62;https://letterboxd.com/film/under-the-skin-2013/;https://www.themoviedb.org/movie/97370/;http://www.imdb.com/title/tt1441395/maindetails
138220;Palo Alto;Palo Alto (2013);palo-alto;192132;2013;100;3.1;https://letterboxd.com/film/palo-alto/;https://www.themoviedb.org/movie/192132/;http://www.imdb.com/title/tt2479800/maindetails
16529;Gravity;Gravity (2013);gravity-2013;49047;2013;91;3.51;https://letterboxd.com/film/gravity-2013/;https://www.themoviedb.org/movie/49047/;http://www.imdb.com/title/tt1454468/maindetails
97062;The Mortal Instruments: City of Bones;The Mortal Instruments: City of Bones (2013);the-mortal-instruments-city-of-bones;123553;2013;130;2.49;https://letterboxd.com/film/the-mortal-instruments-city-of-bones/;https://www.themoviedb.org/movie/123553/;http://www.imdb.com/title/tt1538403/maindetails
52510;Elysium;Elysium (2013);elysium-2013;68724;2013;109;2.91;https://letterboxd.com/film/elysium-2013/;https://www.themoviedb.org/movie/68724/;http://www.imdb.com/title/tt1535108/maindetails
106267;We're the Millers;We're the Millers (2013);were-the-millers;138832;2013;110;3.26;https://letterboxd.com/film/were-the-millers/;https://www.themoviedb.org/movie/138832/;http://www.imdb.com/title/tt1723121/maindetails
6699;Kick-Ass 2;Kick-Ass 2 (2013);kick-ass-2;59859;2013;103;2.75;https://letterboxd.com/film/kick-ass-2/;https://www.themoviedb.org/movie/59859/;http://www.imdb.com/title/tt1650554/maindetails
118927;Terms and Conditions May Apply;Terms and Conditions May Apply (2013);terms-and-conditions-may-apply;159622;2013;79;3.4;https://letterboxd.com/film/terms-and-conditions-may-apply/;https://www.themoviedb.org/movie/159622/;http://www.imdb.com/title/tt2084953/maindetails
146780;Sharknado;Sharknado (2013);sharknado;205321;2013;86;1.74;https://letterboxd.com/film/sharknado/;https://www.themoviedb.org/movie/205321/;http://www.imdb.com/title/tt2724064/maindetails
96557;About Time;About Time (2013);about-time;122906;2013;123;4.03;https://letterboxd.com/film/about-time/;https://www.themoviedb.org/movie/122906/;http://www.imdb.com/title/tt2194499/maindetails
145811;The Age of Stone;The Age of Stone (2013);the-age-of-stone;203657;2013;29;3.2;https://letterboxd.com/film/the-age-of-stone/;https://www.themoviedb.org/movie/203657/;http://www.imdb.com/title/tt3199414/maindetails
127005;Downloaded;Downloaded (2013);downloaded;173210;2013;106;3.41;https://letterboxd.com/film/downloaded/;https://www.themoviedb.org/movie/173210/;http://www.imdb.com/title/tt2033981/maindetails
57292;World War Z;World War Z (2013);world-war-z;72190;2013;116;3.14;https://letterboxd.com/film/world-war-z/;https://www.themoviedb.org/movie/72190/;http://www.imdb.com/title/tt0816711/maindetails
16091;Man of Steel;Man of Steel (2013);man-of-steel;49521;2013;143;3.02;https://letterboxd.com/film/man-of-steel/;https://www.themoviedb.org/movie/49521/;http://www.imdb.com/title/tt0770828/maindetails
118110;The Purge;The Purge (2013);the-purge;158015;2013;86;2.71;https://letterboxd.com/film/the-purge/;https://www.themoviedb.org/movie/158015/;http://www.imdb.com/title/tt2184339/maindetails
114563;Only Lovers Left Alive;Only Lovers Left Alive (2013);only-lovers-left-alive;152603;2013;123;3.81;https://letterboxd.com/film/only-lovers-left-alive/;https://www.themoviedb.org/movie/152603/;http://www.imdb.com/title/tt1714915/maindetails
118586;We Steal Secrets: The Story of WikiLeaks;We Steal Secrets: The Story of WikiLeaks (2013);we-steal-secrets-the-story-of-wikileaks;159154;2013;127;3.48;https://letterboxd.com/film/we-steal-secrets-the-story-of-wikileaks/;https://www.themoviedb.org/movie/159154/;http://www.imdb.com/title/tt1824254/maindetails
114576;Blue Is the Warmest Color;Blue Is the Warmest Color (2013);blue-is-the-warmest-color;152584;2013;180;3.26;https://letterboxd.com/film/blue-is-the-warmest-color/;https://www.themoviedb.org/movie/152584/;http://www.imdb.com/title/tt2278871/maindetails
114655;All Is Lost;All Is Lost (2013);all-is-lost;152747;2013;106;3.55;https://letterboxd.com/film/all-is-lost/;https://www.themoviedb.org/movie/152747/;http://www.imdb.com/title/tt2017038/maindetails
69453;Fast & Furious 6;Fast & Furious 6 (2013);fast-furious-6;82992;2013;131;3.07;https://letterboxd.com/film/fast-furious-6/;https://www.themoviedb.org/movie/82992/;http://www.imdb.com/title/tt1905041/maindetails
52513;Iron Man 3;Iron Man 3 (2013);iron-man-3;68721;2013;130;3.02;https://letterboxd.com/film/iron-man-3/;https://www.themoviedb.org/movie/68721/;http://www.imdb.com/title/tt1300854/maindetails
62108;Oblivion;Oblivion (2013);oblivion-2013;75612;2013;124;3.11;https://letterboxd.com/film/oblivion-2013/;https://www.themoviedb.org/movie/75612/;http://www.imdb.com/title/tt1483013/maindetails
92944;Olympus Has Fallen;Olympus Has Fallen (2013);olympus-has-fallen;117263;2013;120;2.77;https://letterboxd.com/film/olympus-has-fallen/;https://www.themoviedb.org/movie/117263/;http://www.imdb.com/title/tt2302755/maindetails
127129;Rio 2096: A Story of Love and Fury;Rio 2096: A Story of Love and Fury (2013);rio-2096-a-story-of-love-and-fury;173443;2013;74;3.7;https://letterboxd.com/film/rio-2096-a-story-of-love-and-fury/;https://www.themoviedb.org/movie/173443/;http://www.imdb.com/title/tt2231208/maindetails
425691;Black Mirror: The Waldo Moment;Black Mirror: The Waldo Moment (2013);black-mirror-the-waldo-moment;495407;2013;43;2.52;https://letterboxd.com/film/black-mirror-the-waldo-moment/;https://www.themoviedb.org/movie/495407/;http://www.imdb.com/title/tt2386296/maindetails
425690;Black Mirror: White Bear;Black Mirror: White Bear (2013);black-mirror-white-bear;495404;2013;42;3.8;https://letterboxd.com/film/black-mirror-white-bear/;https://www.themoviedb.org/movie/495404/;http://www.imdb.com/title/tt2542420/maindetails
425689;Black Mirror: Be Right Back;Black Mirror: Be Right Back (2013);black-mirror-be-right-back;495401;2013;48;3.56;https://letterboxd.com/film/black-mirror-be-right-back/;https://www.themoviedb.org/movie/495401/;http://www.imdb.com/title/tt2290780/maindetails
74355;Movie 43;Movie 43 (2013);movie-43;87818;2013;94;1.6;https://letterboxd.com/film/movie-43/;https://www.themoviedb.org/movie/87818/;http://www.imdb.com/title/tt1333125/maindetails
117574;Fruitvale Station;Fruitvale Station (2013);fruitvale-station;157354;2013;82;3.93;https://letterboxd.com/film/fruitvale-station/;https://www.themoviedb.org/movie/157354/;http://www.imdb.com/title/tt2334649/maindetails
117581;The Spectacular Now;The Spectacular Now (2013);the-spectacular-now;157386;2013;95;3.2;https://letterboxd.com/film/the-spectacular-now/;https://www.themoviedb.org/movie/157386/;http://www.imdb.com/title/tt1714206/maindetails
108235;Batman: The Dark Knight Returns, Part 2;Batman: The Dark Knight Returns, Part 2 (2013);batman-the-dark-knight-returns-part-2;142061;2013;78;3.96;https://letterboxd.com/film/batman-the-dark-knight-returns-part-2/;https://www.themoviedb.org/movie/142061/;http://www.imdb.com/title/tt2166834/maindetails
80349;Zero Dark Thirty;Zero Dark Thirty (2012);zero-dark-thirty;97630;2012;157;3.67;https://letterboxd.com/film/zero-dark-thirty/;https://www.themoviedb.org/movie/97630/;http://www.imdb.com/title/tt1790885/maindetails
52516;Django Unchained;Django Unchained (2012);django-unchained;68718;2012;165;4.29;https://letterboxd.com/film/django-unchained/;https://www.themoviedb.org/movie/68718/;http://www.imdb.com/title/tt1853728/maindetails
62238;Jack Reacher;Jack Reacher (2012);jack-reacher;75780;2012;130;3.17;https://letterboxd.com/film/jack-reacher/;https://www.themoviedb.org/movie/75780/;http://www.imdb.com/title/tt0790724/maindetails
16525;The Hobbit: An Unexpected Journey;The Hobbit: An Unexpected Journey (2012);the-hobbit-an-unexpected-journey;49051;2012;169;3.49;https://letterboxd.com/film/the-hobbit-an-unexpected-journey/;https://www.themoviedb.org/movie/49051/;http://www.imdb.com/title/tt0903624/maindetails
59353;Bullet to the Head;Bullet to the Head (2012);bullet-to-the-head;70074;2012;92;2.48;https://letterboxd.com/film/bullet-to-the-head/;https://www.themoviedb.org/movie/70074/;http://www.imdb.com/title/tt1308729/maindetails
15076;The Twilight Saga: Breaking Dawn – Part 2;The Twilight Saga: Breaking Dawn – Part 2 (2012);the-twilight-saga-breaking-dawn-part-2;50620;2012;115;2.82;https://letterboxd.com/film/the-twilight-saga-breaking-dawn-part-2/;https://www.themoviedb.org/movie/50620/;http://www.imdb.com/title/tt1673434/maindetails
100901;Gonzaga: From Father to Son;Gonzaga: From Father to Son (2012);gonzaga-from-father-to-son;129705;2012;120;3.49;https://letterboxd.com/film/gonzaga-from-father-to-son/;https://www.themoviedb.org/movie/129705/;http://www.imdb.com/title/tt2478746/maindetails
26779;Skyfall;Skyfall (2012);skyfall;37724;2012;143;3.91;https://letterboxd.com/film/skyfall/;https://www.themoviedb.org/movie/37724/;http://www.imdb.com/title/tt1074638/maindetails
105210;The Broken Circle Breakdown;The Broken Circle Breakdown (2012);the-broken-circle-breakdown;137182;2012;112;3.86;https://letterboxd.com/film/the-broken-circle-breakdown/;https://www.themoviedb.org/movie/137182/;http://www.imdb.com/title/tt2024519/maindetails
74348;Life of Pi;Life of Pi (2012);life-of-pi;87827;2012;127;3.72;https://letterboxd.com/film/life-of-pi/;https://www.themoviedb.org/movie/87827/;http://www.imdb.com/title/tt0454876/maindetails
6599;Looper;Looper (2012);looper;59967;2012;118;3.57;https://letterboxd.com/film/looper/;https://www.themoviedb.org/movie/59967/;http://www.imdb.com/title/tt1276104/maindetails
